cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,North Carolina,44138,Joseph R. Biden Jr.,44127,44134,SSRS,901,lv,1.216466,1.057829,51,50.19704,50.17222,NA,72418,135883
2020,North Carolina,44138,Joseph R. Biden Jr.,44083,44087,SSRS,787,lv,1.120816,0,49,48.19737,49.22852,NA,69462,129368
2020,Pennsylvania,44138,Joseph R. Biden Jr.,44119,44123,Suffolk University,500,lv,1.00103,0.3946089,48.6,49.06,49.008540000000004,NA,71533,133979
2020,North Carolina,"Tuesday, November 3, 2020",Joseph R. Biden Jr.,44085,44088,Suffolk University,500,lv,1.00103,0,46.8,47.10757,48.11973,NA,69504,129473
2020,Pennsylvania,11/3/2020,Joseph R. Biden Jr.,NA,10/29/2020,SurveyMonkey,5786,lv,0.0335261,0.020618,52,50.68518,50.65336,TRUE,72357,135797
20,Pennsylvania,11/3/2020,Joseph R. Biden Jr.,44105,10/28/2020,SurveyMonkey,1,lv,0.4175465,0.1340907,52,50.68518,50.64987,TRUE,72254,135594
2020,Pennsylvania,11/3/2020,Joseph R. Biden Jr.,9/30/2020,44131,SurveyMonkey,10250,lv,0.03,0.0085503,52,50.68518,50.65254,TRUE,72100,135227
2020,Pennsylvania,44138,Joseph R. Biden Jr.,9/28/2020,44129,SurveyMonkey,9986,lv,0.07,0.0157106,52,50.68518,50.68615,TRUE,71990,134993
2020,Pennsylvania,44138,Joseph R. Biden Jr.,9/27/2020,44128,SurveyMonkey,9903,lv,0.04,0.0077331,52,50.68518,50.69996,TRUE,71905,134819
2020,Pennsylvania,44138,Joseph R. Biden Jr.,44100,"$44,127.00",SurveyMonkey,9777,lv,0.04,0.0076056,52,50.68518,50.71483,TRUE,71838,134684
2020,Pennsylvania,44138,Joseph R. Biden Jr.,44099,"$44,126.00",SurveyMonkey,9615,lv,0.05,0.006119,52,50.68518,50.77949,TRUE,71777,134553
2020,Pennsylvania,44138,Joseph R. Biden Jr.,44098,"$44,125.00",SurveyMonkey,9301,lv,0.05,0.0055268,52,50.68518,50.79485,TRUE,71694,134354
2020,Pennsylvania,44138,Joseph R. Biden Jr.,44096,44124,SurveyMonkey,9131,lv,0.089875,0.0097267,52,50.69,50.81253,TRUE,71581,134129
2020,Pennsylvania,44138,Joseph R. Biden Jr.,44095,44123,SurveyMonkey,8803,lv,0.0452541,0.0043384,52,50.69,50.83089,TRUE,71479,133917
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Monday, September 21, 2020",44122,SurveyMonkey,8532,lv,0,0,53,51.69,51.85089,TRUE,71394,133733
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Saturday, September 19, 2020",44121,SurveyMonkey,8360,lv,0.0942056,0.0064614,53,51.69,51.87418,TRUE,71312,133572
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Saturday, September 19, 2020",44120,SurveyMonkey,8250,lv,0,0,53,51.69,51.89918,TRUE,71254,133455
20,Pennsylvania,44138,Joseph R. Biden Jr.,"Friday, September 18, 2020",44119,SurveyMonkey,7804,lv,0.0514985,0.0021273,53,51.68642,51.92569,TRUE,71193,133328
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Thursday, September 17, 2020",44118,SurveyMonkey,7258,lv,0.0514726,0.0014234,52,50.68518,50.95111,TRUE,71119,133178
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Wednesday, September 16, 2020",44117,SurveyMonkey,6946,lv,0.0538964,7.444e-4,52,50.68518,50.97828,TRUE,71025,132971
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Tuesday, September 15, 2020",44116,SurveyMonkey,6613,lv,0.0548532,0,52,50.68518,51.00731,TRUE,70963,132793
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Monday, June 8, 2020",6/30/2020,SurveyMonkey,2184,lv,0.6113764,0,50.14,48.82467,50.0032,NA,70459,131313
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Wednesday, July 1, 2020",7/31/2020,SurveyMonkey,4208,lv,0.6495393,0,50.29,48.97462,50.28554,NA,70409,131211
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Saturday, August 1, 2020",8/31/2020,SurveyMonkey,3531,lv,0.641258,0,52.76,51.44606,52.54606,NA,70359,131109
20,Pennsylvania,44138,Joseph R. Biden Jr.,44075,9/30/2020,SurveyMonkey,4613,lv,0.5576418,0,51.74,50.42497,51.25911,TRUE,70307,131002
2020,North Carolina,44138,Joseph R. Biden Jr.,44120,44133,SurveyMonkey,5356,lv,0.034702,0.0214054,51,49.35719,49.33493,TRUE,72368,135808
2020,North Carolina,44138,Joseph R. Biden Jr.,"Wednesday, September 30, 2020",44131,SurveyMonkey,8354,lv,0.027237,0.007383,51,49.35719,49.32861,TRUE,72111,135238
2020,North Carolina,44138,Joseph R. Biden Jr.,"Sunday, September 27, 2020",44129,SurveyMonkey,7766,lv,0.0952857,0.017224,52,50.35776,50.35212,TRUE,72001,135004
2020,North Carolina,44138,Joseph R. Biden Jr.,"Sunday, September 27, 2020",44128,SurveyMonkey,7620,lv,0,0,52,50.35776,50.36425,TRUE,71916,134830
2020,North Carolina,44138,Joseph R. Biden Jr.,"Friday, September 25, 2020",44127,SurveyMonkey,7530,lv,0.0723681,0.0104121,52,50.35776,50.3774,TRUE,71849,134695
2020,North Carolina,44138,Joseph R. Biden Jr.,"Friday, September 25, 2020",44126,SurveyMonkey,7271,lv,0,0,52,50.35776,50.43579,TRUE,71788,134564
2020,North Carolina,44138,Joseph R. Biden Jr.,"Thursday, September 24, 2020",44125,SurveyMonkey,7119,lv,0.0468773,0.0026509,52,50.35776,50.45454,TRUE,71705,134365
2020,North Carolina,44138,Joseph R. Biden Jr.,"Wednesday, September 23, 2020",44124,SurveyMonkey,6850,lv,0.0461326,0.0019437,52,50.35776,50.47496,TRUE,71592,134140
2020,North Carolina,44138,Joseph R. Biden Jr.,"Monday, September 21, 2020",44123,SurveyMonkey,6483,lv,0.087368,0.0023439,52,50.35776,50.496339999999996,TRUE,71490,133928
2020,North Carolina,44138,Joseph R. Biden Jr.,"Monday, September 21, 2020",44122,SurveyMonkey,6225,lv,0,0,52,50.35776,50.51808,TRUE,71405,133745
2020,North Carolina,44138,Joseph R. Biden Jr.,"Sunday, September 20, 2020",44121,SurveyMonkey,6100,lv,0.0469036,0,52,50.35776,50.54639,TRUE,71323,133583
2020,North Carolina,44138,Joseph R. Biden Jr.,"Saturday, September 19, 2020",44120,SurveyMonkey,5989,lv,0.0483673,0,52,50.35776,50.5706,TRUE,71265,133466
2020,North Carolina,44138,Joseph R. Biden Jr.,"Friday, September 18, 2020",44119,SurveyMonkey,5735,lv,0.0493451,0,52,50.35776,50.59957,TRUE,71204,133339
2020,North Carolina,44138,Joseph R. Biden Jr.,"Wednesday, September 16, 2020",NA,SurveyMonkey,5387,lv,0.0959435,0,52,50.35776,50.63032,TRUE,71130,133189
2020,North Carolina,44138,Joseph R. Biden Jr.,"Tuesday, September 15, 2020",NA,SurveyMonkey,5112,lv,0.0501925,0,52,50.35776,50.66297,TRUE,71036,132982
2020,North Carolina,44138,Joseph R. Biden Jr.,44089,44116,SurveyMonkey,4912,lv,0,0,52,50.35776,50.69674,TRUE,70958,132788
2020,North Carolina,"Tuesday, November 3, 2020",Joseph R. Biden Jr.,43990,"Tuesday, June 30, 2020",SurveyMonkey,1498,lv,0.5789885,0,49.22,47.57825,48.6743,NA,70470,131324
2020,North Carolina,"Tuesday, November 3, 2020",Joseph R. Biden Jr.,44013,"Friday, July 31, 2020",SurveyMonkey,3466,lv,0.6403064,0,48.59,46.94926,48.19425,NA,70419,131222
2020,North Carolina,"Tuesday, November 3, 2020",Joseph R. Biden Jr.,44044,"Monday, August 31, 2020",SurveyMonkey,2914,lv,0.6306757,0,48,46.36051,47.4614,NA,70369,131120
2020,North Carolina,"Tuesday, November 3, 2020",Joseph R. Biden Jr.,44075,"Wednesday, September 30, 2020",SurveyMonkey,3475,lv,0.5397518,0,52.21,50.56799,51.45257,TRUE,70318,131013
2020,North Carolina,44138,Joseph R. Biden Jr.,"Friday, October 23, 2020",44130,SurveyUSA,627,lv,1.253385,1.008209,48,47.55069,47.54078,NA,72061,135097
2020,North Carolina,44138,Joseph R. Biden Jr.,44112,44115,SurveyUSA,669,lv,1.314094,0.2782566,50,49.55013,49.53636,NA,70743,132432
2020,North Carolina,44138,Joseph R. Biden Jr.,44084,44087,SurveyUSA,596,lv,1.198986,0,47,46.55131,47.5979,NA,69444,129337
2020,North Carolina,44138,Joseph R. Biden Jr.,44111,44115,Susquehanna Polling & Research Inc.,500,lv,0.6815998,0.1176212,48,48.36422,48.36791,NA,70990,132847
2020,PA,1/20/1900,Joseph R. Biden Jr.,44127,10/26/2020,Swayable,491,l,0.2296114,0.1783648,51.9,51.66276,51.64037,NA,72307,135647
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Thursday, September 3, 2020",9/6/2020,TargetSmart/William & Mary,835,lv,0.8708358,0,51,50.74911,51.80082,NA,69392,129237
2020,Pennsylvania,11/3/2020,Joseph R. Biden Jr.,NA,10/25/2020,Trafalgar Group,1076,lv,0.3942119,0.3050823,47.6,50.04585,50.01465,NA,72337,135721
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Tuesday, October 13, 2020",44119,Trafalgar Group,1041,lv,0.3471905,0.1063408,47.5,49.95,49.88797,NA,71366,133641
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Saturday, October 10, 2020",44116,Trafalgar Group,1034,lv,0.3652195,0.0974395,47.4,49.84554,49.80641,NA,70773,132394
2020,Pennsylvania,44138,Joseph R. Biden Jr.,44092,9/21/2020,Trafalgar Group,1006,lv,0.4208126,0,48.1,50.54643,51.3217,NA,69966,130296
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Tuesday, September 15, 2020",9/17/2020,Trafalgar Group,1006,lv,0.4208126,0,47.3,49.74536,50.63671,NA,69568,129614
2020,Pennsylvania,44138,Joseph R. Biden Jr.,44011,44014,Trafalgar Group,1062,lv,0.6611881,0,48,50.44634,51.64483,NA,66997,125183
2020,North Carolina,44138,Joseph R. Biden Jr.,"Tuesday, October 20, 2020",44126,Trafalgar Group,1098,lv,0.5136473,0.2365379,46,48.00235,47.93728,NA,71891,134752
2020,North Carolina,44138,Joseph R. Biden Jr.,44083,44085,Trafalgar Group,1046,lv,0.6584518,0,46.1,48.10265,49.15794,NA,69442,129335
2020,North Carolina,"Tuesday, November 3, 2020",Joseph R. Biden Jr.,44092,"Friday, September 25, 2020",University of Massachusetts Lowell,921,lv,1.369749,0,47.5,47.82693,48.58702,NA,70044,130466
2020,Pennsylvania,11/3/2020,Joseph R. Biden Jr.,10/17/2020,44129,Univision/Latino Decisions/North Star Opinion Research,723,rv,0.79,0.4646651,50,50.76165,50.70881,NA,72150,135277
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Monday, October 5, 2020",44113,Whitman Insight Strategies,517,lv,0.6249694,0.1249939,51,50.87439,50.91649,NA,70736,132328
2020,Pennsylvania,44138,Joseph R. Biden Jr.,10/13/2020,44125,YouGov,669,lv,0.49,0.1858421,52,51.93066,51.88079,NA,71947,134866
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Wednesday, September 30, 2020",44106,YouGov,1187,lv,1.099269,0.0666887,51,50.93061,51.13213,NA,70548,131595
2020,Pennsylvania,44138,Joseph R. Biden Jr.,"Thursday, September 10, 2020",9/21/2020,YouGov,642,lv,0.9724195,0,49,48.93061,49.83854,NA,69715,130005
2020,Pennsylvania,44138,Joseph R. Biden Jr.,44039,44049,YouGov,742,rv,0.6734251,0,50,50.81877,51.94977,NA,67969,127273
2020,Pennsylvania,44138,Joseph R. Biden Jr.,44047,44050,YouGov,1211,lv,1.190209,0,49,48.93061,50.00671,NA,67962,127266
2020,North Carolina,44138,Joseph R. Biden Jr.,"Tuesday, October 20, 2020",44127,YouGov,1022,lv,1.082115,0.6437211,51,50.99104,50.94944,NA,71889,134747
2020,North Carolina,"Tuesday, November 3, 2020",Joseph R. Biden Jr.,44096,"Friday, September 25, 2020",YouGov,1213,lv,1.411611,0,48,47.99105,48.6738,NA,69992,130352
2020,North Carolina,44138,Joseph R. Biden Jr.,44040,44043,YouGov,1129,lv,1.4,0,48,47.99105,49.14478,NA,67859,127044
2020,Pennsylvania,44138,Joseph R. Biden Jr.,44033,44035,Zogby Interactive/JZ Analytics,809,lv,0.9108042,0,44,45.61366,46.83666,NA,67916,127142
2020,North Carolina,44138,Joseph R. Biden Jr.,44033,44035,Zogby Interactive/JZ Analytics,809,lv,0.9,0,44,45.16585,46.36098,NA,67917,127143
2020,Pennsylvania,44138,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,Pennsylvania,44138,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,North Carolina,44138,Joseph R. Biden Jr.,44132,44133,NA,800,lv,0.8310384,0.7756604,47,47.57376,47.56439,NA,72326,135691
2020,North Carolina,44138,Joseph R. Biden Jr.,44131,44132,NA,750,lv,0.868606,0.7836514,45.9,46.51174,46.49648,NA,72321,135682
2020,North Carolina,44138,Joseph R. Biden Jr.,44127,44130,NA,396,lv,0.2462258,0.1975596,50.2,49.43082,49.4129,NA,72303,135643
2020,North Carolina,44138,Joseph R. Biden Jr.,44105,44132,NA,8720,lv,0.4078603,0.118292,52,50.35776,50.32813,TRUE,72265,135605
2020,North Carolina,44138,Joseph R. Biden Jr.,44130,44133,NA,903,lv,0.9176647,0.827912,49,49.4188,49.41081,NA,72236,135522
2020,North Carolina,44138,Joseph R. Biden Jr.,44127,44131,NA,1034,lv,2.090692,1.68154,48,48.64655,48.62294,NA,72215,135476
2020,North Carolina,44138,Joseph R. Biden Jr.,44124,44130,NA,911,lv,1.36006,0.8723148,48,48.32711,48.28825,NA,72207,135447
2020,Wyoming,44138,Joseph R. Biden Jr.,10/20/2020,44136,SurveyMonkey,330,lv,0.165557,0.165557,33,31.85685,31.8563,T,72663,136416
2020,Wyoming,44138,Joseph R. Biden Jr.,10/18/2020,"$44,135.00",SurveyMonkey,361,lv,0.0257641,0.0256049,34,32.84583,32.83956,T,72525,136147
2020,Wyoming,"Tuesday, November 3, 2020",Joseph R. Biden Jr.,10/17/2020,"$44,134.00",Survey Monkey,378,lv,0.0134396,0.0132735,33,31.85685,31.85175,T,72424,135950
2020,WY,"Tuesday, November 3, 2020",Joseph R. Biden Jr.,10/16/2020,"$44,133.00",Survey Monkey,1,LV,400,0.013703,33,31.85685,31.85221,T,72345,135785
2020,Wyoming,"Tuesday, November 3, 2020",Joseph R. Biden Jr.,10/8/2020,"$44,132.00",University of Wyoming,614,lv,0.6001908,0,49,49.51072,50.021384999999995,NA,72334,135714
2020,Wyoming,"Tuesday, November 3, 2020",Joseph R. Biden Jr.,10/1/2020,44132,SurveyMonkey,739,lv,0.1867351,0.1717317,31,29.88091,29.88982,T,72242,135582
2020,Wyoming,"Tuesday, November 3, 2020",Biden,9/30/2020,44131,SurveyMonkey,713,lv,0.0119884,0.0109511,32,30.86854,30.87991,T,72088,135215
2020,Wyoming,"Tuesday, November 3, 2020",Joseph R. Biden Jr.,44102,44129,SurveyMonkey,654,lv,0.021818,0.0192559,31,29.88091,29.91348,T,71978,134981
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,Wisconsin,"Tuesday, November 3, 2020",Joseph R. Biden Jr.,44070,44079,Morning Consult,763,lv,0.0688391,0,50,49.89547,51.03762,T,68496,128232
2020,Wisconsin,"Tuesday, November 3, 2020",Joseph R. Biden Jr.,44076,44078,YouGov,978,lv,1.16881,0,50,50.24722,51.38994,NA,68495,128231
2020,Wisconsin,"Tuesday, November 3, 2020",Joseph R. Biden Jr.,44069,44078,Morning Consult,775,lv,0.0720719,0,51,50.89549,52.0688,T,68490,128220
2020,Wisconsin,44138,Joseph R. Biden Jr.,44068,44077,Morning Consult,797,lv,0.0763917,0,52,51.89557,53.08863,T,68488,128216
2020,Wisconsin,44138,Joseph R. Biden Jr.,44060,44063,Hodas & Associates,600,lv,0.7015365,0,51.91,51.30148,52.5119,NA,68485,128206
2020,Wisconsin,44138,Joseph R. Biden Jr.,44067,44076,Morning Consult,1,lv,0.0799419,0,52,51.89557,53.1062,T,68471,128182
2020,Wisconsin,44138,Joseph R. Biden Jr.,44066,44075,Morning Consult,809,lv,0.0812179,0,52,51.89557,53.11373,T,68457,128143
2020,Wisconsin,44138,Joseph R. Biden Jr.,44065,8/31/2020,Morning Consult,819,lv,0.0840924,0,53,52.8957,54.11799,TR,68456,128142
20,Wisconsin,44138,Joseph R. Biden Jr.,44063,8/29/2020,Morning Consult,797,lv,0.0865649,0,51,50.89549,52.12911,T,68455,128141
20,Wisconsin,44138,Joseph R. Biden Jr.,44062,8/28/2020,Morning Consult,797,lv,0.0889819,0,51,50.89549,52.13099,T,68454,128140
2020,Wisconsin,11/3/2020,Joseph R. Biden Jr.,44061,8/27/2020,Morning Consult,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,Wisconsin,11/3/2020,Joseph R. Biden Jr.,44060,8/26/2020,Morning Consult,797,lv,0.0870957,0,52,51.89557,53.11942,T,68452,128138
2020,Wisconsin,11/3/2020,Joseph R. Biden Jr.,44059,8/25/2020,Morning Consult,797,lv,0.0836143,0,49,50.89549,52.11339,T,68451,128137
2020,Wisconsin,11/3/2020,Joseph R. Biden Jr.,44058,8/24/2020,Morning Consult,797,lv,0.0807407,0,50,49.89547,51.10677,T,68450,128136
2020,Wisconsin,11/3/2020,Joseph R. Biden Jr.,44057,8/23/2020,Morning Consult,797,lv,0.0794119,0,51,50.89549,52.09915,T,68449,128135
2020,Wisconsin,11/3/2020,Joseph R. Biden Jr.,44056,8/22/2020,Morning Consult,797,lv,0.0786242,0,50,49.89547,51.08849,T,68448,128134
2020,Wisconsin,11/3/2020,Joseph R. Biden Jr.,44055,8/21/2020,Morning Consult,797,lv,0.0778953,0,50,49.89547,51.07835,T,68447,128133
2020,Wisconsin,11/3/2020,Joseph R. Biden Jr.,44054,8/20/2020,Morning Consult,797,lv,0.0674295,0,51,50.89549,52.02598,T,68446,128132
2020,Wisconsin,11/3/2020,Joseph R. Biden Jr.,8/10/2020,8/19/2020,Morning Consult,797,lv,0.0624365,99,51,50.89549,51.99853,T,68445,128131
2020,Wisconsin,44138,Joseph R. Biden Jr.,8/9/2020,8/18/2020,Morning Consult,797,lv,0.0581756,0,50,49.89547,50.98494,T,68444,128130
2020,Wisconsin,44138,Joseph R. Biden Jr.,8/8/2020,8/17/2020,Morning Consult,797,lv,0.0541751,0,48,47.89558,48.99105,T,68443,128129
2020,Wisconsin,44138,Joseph R. Biden Jr.,8/6/2020,8/15/2020,Morning Consult,797,lv,0.1051971,0,50,49.89547,51.00303,T,68442,128128
2020,Wisconsin,44138,Joseph R. Biden Jr.,8/5/2020,8/14/2020,Morning Consult,797,lv,0.0532087,0,50,49.89547,51.00856,T,68441,128127
2020,Wisconsin,44138,Joseph R. Biden Jr.,8/4/2020,44056,NA,99,lv,0.053966,0,50,49.89547,51.01786,T,68440,128126
2020,Wisconsin,44138,Joseph R. Biden Jr.,8/3/2020,44055,Morning Consult,797,lv,0.054839,0,50,49.89547,51.03081,T,68439,128125
2020,Wisconsin,44138,Joseph R. Biden Jr.,8/2/2020,44054,Morning Consult,797,lv,0.0572927,0,50,49.89547,51.06627,T,68438,128124
2020,Wisconsin,44138,Joseph R. Biden Jr.,8/1/2020,44053,Morning Consult,797,lv,0.0580641,0,50,49.89547,51.07791,T,68437,128123
2020,Wisconsin,44138,Joseph R. Biden Jr.,7/31/2020,44052,Morning Consult,797,lv,0.0588776,0,50,49.89547,51.08915,T,68436,128122
2020,Wisconsin,44138,Joseph R. Biden Jr.,7/30/2020,44051,Morning Consult,797,lv,0.0598521,0,51,50.89549,52.09869,T,68435,128121
2020,Wisconsin,44138,Biden,7/29/2020,44050,Morning Consult,797,lv,0.0608936,0,51,50.89549,52.10946,T,68434,128120
2020,Wisconsin,44138,Joseph R. Biden Jr.,7/28/2020,44049,Morning Consult,797,lv,0.0609195,0,51,50.89549,52.12191,T,68433,128119
2020,Wisconsin,44138,Joseph R. Biden Jr.,7/27/2020,44048,Morning Consult,797,lv,0.0608776,0,51,50.89549,52.13704,T,68432,128118
2020,Wisconsin,44138,Joseph R. Biden Jr.,7/26/2020,44047,Morning Consult,797,NA,0.0608964,0,51,50.89549,52.14967,T,68431,128117
2020,Wisconsin,44138,Joseph R. Biden Jr.,7/25/2020,44046,Morning Consult,797,lv,0.0609235,0,51,50.89549,52.16029,T,68430,128116
2020,WI,44138,Joseph R. Biden Jr.,44036,44045,Morning Consult,797,lv,0.0610143,0,52,51.89557,53.17028,T,68429,128115
2020,Wisconsin,44138,Joseph R. Biden Jr.,44035,44044,Morning Consult,797,lv,0.0612279,0,51,50.89549,52.18348,T,68428,128114
2020,Wisconsin,44138,Joseph R. Biden Jr.,44034,44043,Morning Consult,797,lv,0.0616187,0,50,49.89547,51.19632,T,68427,128113
2020,National,11/3/2020,Joseph R. Biden Jr.,10/10/2020,10/12/2020,SurveyMonkey,10971,lv,0.0222101,0.0045781,51.78,50.7513,50.70082,T,70923,132702
2020,National,11/3/2020,Joseph R. Biden Jr.,10/9/2020,10/11/2020,SurveyMonkey,19886,lv,0.0414933,0.007943,51.49,50.46113,50.42536,T,70922,132701
2020,National,11/3/2020,Joseph R. Biden Jr.,10/8/2020,10/10/2020,SurveyMonkey,25748,lv,0.0553771,0.0098171,52.36,51.33177,51.31301,T,70921,132700
2020,National,11/3/2020,Joseph R. Biden Jr.,10/7/2020,10/9/2020,SurveyMonkey,34460,lv,0.0786327,0.0117644,52.74,51.71218,51.73128,T,70920,132699
2020,National,11/3/2020,Joseph R. Biden Jr.,10/6/2020,10/8/2020,SurveyMonkey,33925,lv,0.0801546,0.0107681,53.35,52.32298,52.36193,T,70919,132698
2020,National,11/3/2020,Joseph R. Biden Jr.,10/5/2020,10/7/2020,SurveyMonkey,30687,lv,0.0792478,0.0070191,53.28,52.25288,52.35821,T,70918,132697
2020,National,11/3/2020,Joseph R. Biden Jr.,10/4/2020,10/6/2020,SurveyMonkey,20168,lv,0.0532837,0.0039204,53.26,52.23285,52.36133,T,70917,132696
2020,National,11/3/2020,Joseph R. Biden Jr.,10/3/2020,10/5/2020,SurveyMonkey,12691,lv,0.0345475,0.0020182,52.72,51.69215,51.84409,T,70916,132695
2020,National,11/3/2020,Joseph R. Biden Jr.,10/2/2020,10/4/2020,SurveyMonkey,12510,lv,0.035309,0.0015304,52.33,51.30174,51.47744,T,70915,132694
2020,National,11/3/2020,Joseph R. Biden Jr.,10/1/2020,10/3/2020,SurveyMonkey,17645,lv,0.0515271,0.0014719,52.04,51.01149,51.21507,T,70914,132693
2020,National,11/3/2020,Joseph R. Biden Jr.,9/30/2020,10/2/2020,SurveyMonkey,21170,lv,0.0639868,9.017e-4,51.96,50.93142,51.1632,T,70913,132692
2020,National,11/3/2020,Joseph R. Biden Jr.,9/29/2020,10/1/2020,SurveyMonkey,24022,lv,0.0768573,0,52.02,50.99147,51.35799,T,70912,132691
2020,National,11/3/2020,Joseph R. Biden Jr.,9/28/2020,9/30/2020,SurveyMonkey,24292,lv,0.0772955,0,51.78,50.7513,51.1552,T,70911,132690
2020,National,11/3/2020,Joseph R. Biden Jr.,9/27/2020,9/29/2020,SurveyMonkey,20951,lv,0.0633046,0,51.85,50.82134,51.39215,T,70910,132689
2020,National,11/3/2020,Joseph R. Biden Jr.,9/26/2020,9/28/2020,SurveyMonkey,15482,lv,0.0457482,0,51.89,50.86137,51.47955,T,70909,132688
2020,National,11/3/2020,Joseph R. Biden Jr.,9/25/2020,9/27/2020,SurveyMonkey,15443,lv,0.0446186,0,51.74,50.71127,51.3777,T,70908,132687
2020,National,11/3/2020,Joseph R. Biden Jr.,9/24/2020,9/26/2020,SurveyMonkey,21047,lv,0.0595361,0,51.71,50.68125,51.3933,T,70907,132686
2020,National,11/3/2020,Joseph R. Biden Jr.,9/23/2020,9/25/2020,SurveyMonkey,23974,lv,0.0667864,0,52.1,51.07154,51.82502,T,70906,132685
2020,National,11/3/2020,Joseph R. Biden Jr.,9/22/2020,9/24/2020,SurveyMonkey,22170,lv,0.0612739,0,52.37,51.34178,52.13557,T,70905,132684
2020,National,11/3/2020,Joseph R. Biden Jr.,NA,NA,Survey Monkey,19097,lv,0.6001908,0,52.45,51.42186,52.2566,X,70904,132683
2020,National,11/3/2020,Joseph R. Biden Jr.,9/20/2020,9/22/2020,SurveyMonkey,13675,lv,0.0379662,0,52.68,51.65211,52.52618,T,70903,132682
2020,National,11/3/2020,Biden,9/19/2020,9/21/2020,SurveyMonkey,9248,lv,0.0256242,0,51.45,50.42111,51.33355,T,70902,132681
2020,National,11/3/2020,Joseph R. Biden Jr.,9/18/2020,9/20/2020,SurveyMonkey,8738,lv,0.0241282,0,51.59,50.56118,51.50772,T,70901,132680
2020,National,11/3/2020,Joseph R. Biden Jr.,9/17/2020,9/19/2020,SurveyMonkey,12696,lv,0.034951,99,51.32,50.29105,51.27063,T,70900,132679
2020,National,11/3/2020,Joseph R. Biden Jr.,9/16/2020,9/18/2020,SurveyMonkey,16194,lv,0.0446412,0,52.46,51.43187,52.44317,T,70899,132678
2020,National,11/3/2020,Joseph R. Biden Jr.,9/15/2020,9/17/2020,SurveyMonkey,18003,lv,0.0497573,0,53.08,52.0526,53.09402,T,70898,132677
2020,NATl,11/3/2020,Joseph R. Biden Jr.,9/14/2020,9/16/2020,SurveyMonkey,18332,lv,0.0509818,0,53.26,52.23285,53.30558,T,70897,132676
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
2020,NA,NA,NA,NA,NA,NA,856.5,NA,0.6001908,0,49,49.51072,50.021384999999995,NA,70607,132012
